userID, numTrainQuestions, numRecQuestions, avgTimePerQuestion, totalInteractionTime, queryDensity, queryDensity (per preference messages), queryEfficiency, queryEfficiency (training), avgSessionTime, convLength, disambiguatioRatio, skipRatio, likeRatio, dislikeRatio, fallbackRatio, avgSystemResponseTime
422311473,0,0,0.0,935000,0.38461538461538464,1.0,0.0,0.0,935000.0,13,0.0,0.07692307692307693,0.38461538461538464,0.0,0.0,615.3846153846154
5386793438,0,1,4000.0,59000,0.75,1.0,0.0,0.0,59000.0,8,0.0,0.0,0.5,0.25,0.0,1375.0
132021275,0,1,17000.0,695000,0.4166666666666667,0.625,0.0,0.0,695000.0,24,0.0,0.0,0.625,0.0,0.0,916.6666666666666
1073426222,0,0,0.0,2000,0.0,NaN,NaN,NaN,2000.0,1,0.0,0.0,0.0,0.0,0.0,2000.0
1200984743,0,1,30000.0,303000,0.6,1.0,0.0,0.0,303000.0,10,0.0,0.0,0.6,0.0,0.2,1300.0
659197706,3,2,11600.0,259000,0.45,0.5625,0.1875,0.21428571428571427,259000.0,20,0.15,0.0,0.35,0.1,0.05,1200.0
788325401,0,1,8000.0,130000,0.75,1.0,0.0,0.0,130000.0,8,0.0,0.0,0.5,0.25,0.0,1125.0
812228693,0,1,15000.0,293000,0.75,1.0,0.0,0.0,293000.0,8,0.0,0.0,0.625,0.125,0.0,1750.0
5316208499,1,1,14500.0,297000,0.6,1.0,0.0,0.0,297000.0,10,0.0,0.0,0.6,0.0,0.0,1200.0
255668683,1,2,27333.0,461000,0.6428571428571429,0.9,0.1,0.125,461000.0,14,0.07142857142857142,0.0,0.6428571428571429,0.07142857142857142,0.07142857142857142,1571.4285714285713
560195168,0,1,3000.0,77000,0.75,1.0,0.0,0.0,77000.0,8,0.0,0.0,0.5,0.25,0.0,1625.0
5349765320,1,2,14000.0,139000,0.6666666666666666,1.0,0.16666666666666666,0.2,139000.0,9,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.0,1111.111111111111
5052111276,0,1,13000.0,105000,0.6666666666666666,0.8571428571428571,0.0,0.0,105000.0,9,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,1444.4444444444443
5394863416,1,1,6000.0,192000,0.6,0.8571428571428571,0.14285714285714285,0.16666666666666666,192000.0,10,0.1,0.0,0.4,0.2,0.1,1100.0
5218778801,0,1,7000.0,134000,0.6666666666666666,0.8571428571428571,0.0,0.0,134000.0,9,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,1111.111111111111
5321962074,0,2,14500.0,122000,0.6666666666666666,1.0,0.0,0.0,122000.0,9,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,888.8888888888889
167561103,0,1,4000.0,988000,0.75,1.0,0.0,0.0,988000.0,8,0.0,0.0,0.625,0.125,0.0,1375.0
2028877144,0,1,20000.0,151000,0.6666666666666666,0.8571428571428571,0.0,0.0,151000.0,9,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,1888.888888888889
2127448024,0,1,14000.0,406000,0.6,0.75,0.0,0.0,406000.0,10,0.0,0.0,0.4,0.2,0.0,5300.0
888629658,0,1,36000.0,220000,0.6,0.75,0.0,0.0,220000.0,10,0.0,0.0,0.5,0.1,0.0,1300.0
5396780048,2,1,6666.0,70000,0.6,0.75,0.25,0.2857142857142857,70000.0,10,0.2,0.0,0.4,0.2,0.0,1000.0
5393251043,0,2,3500.0,232000,0.6,0.75,0.0,0.0,232000.0,15,0.0,0.0,0.5333333333333333,0.06666666666666667,0.0,1200.0
709288686,0,1,22000.0,149000,0.75,1.0,0.0,0.0,149000.0,8,0.0,0.0,0.625,0.125,0.0,1000.0
686918035,0,1,8000.0,86000,0.6666666666666666,0.8571428571428571,0.0,0.0,86000.0,9,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,1000.0
5398773659,0,1,195000.0,456000,0.75,1.0,0.0,0.0,456000.0,8,0.0,0.0,0.75,0.0,0.0,1000.0
5331961956,0,1,13000.0,100000,0.75,1.0,0.0,0.0,100000.0,8,0.0,0.0,0.75,0.0,0.0,1375.0
