userID, numTrainQuestions, numRecQuestions, avgTimePerQuestion, totalInteractionTime, queryDensity, queryDensity (per preference messages), queryEfficiency, queryEfficiency (training), avgSessionTime, convLength, disambiguatioRatio, skipRatio, likeRatio, dislikeRatio, fallbackRatio, avgSystemResponseTime
5386793438,0,1,5000.0,55000,0.75,1.0,0.0,0.0,55000.0,8,0.0,0.0,0.5,0.25,0.0,1125.0
132021275,0,1,8000.0,77000,0.75,1.0,0.0,0.0,77000.0,8,0.0,0.0,0.75,0.0,0.0,1125.0
659197706,0,1,12000.0,326000,0.42857142857142855,0.5,0.0,0.0,326000.0,14,0.0,0.0,0.42857142857142855,0.0,0.0,1142.857142857143
1200984743,23,4,18259.0,969000,0.17391304347826086,0.23529411764705882,0.6764705882352942,0.696969696969697,969000.0,46,0.5,0.021739130434782608,0.1956521739130435,0.021739130434782608,0.13043478260869565,652.1739130434783
788325401,11,1,16750.0,3125000,0.2222222222222222,0.375,0.25,0.25806451612903225,3125000.0,54,0.14814814814814814,0.0,0.25925925925925924,0.2222222222222222,0.0,611.1111111111111
812228693,4,1,4600.0,134000,0.5,0.6666666666666666,0.4444444444444444,0.5,134000.0,12,0.3333333333333333,0.0,0.25,0.25,0.08333333333333333,1083.3333333333333
5316208499,4,1,12200.0,253000,0.46153846153846156,0.6,0.4,0.4444444444444444,253000.0,13,0.3076923076923077,0.0,0.38461538461538464,0.07692307692307693,0.0,1076.923076923077
255668683,0,1,25000.0,258000,0.75,1.0,0.0,0.0,258000.0,8,0.0,0.0,0.75,0.0,0.0,1125.0
560195168,0,1,8000.0,115000,0.75,1.0,0.0,0.0,115000.0,8,0.0,0.0,0.75,0.0,0.0,1250.0
5349765320,3,6,7555.0,380000,0.5714285714285714,0.9230769230769231,0.23076923076923078,0.3,380000.0,21,0.14285714285714285,0.0,0.38095238095238093,0.19047619047619047,0.09523809523809523,1142.857142857143
5052111276,0,1,6000.0,82000,0.6666666666666666,0.8571428571428571,0.0,0.0,82000.0,9,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,1222.2222222222222
5394863416,1,1,8000.0,247000,0.6666666666666666,1.0,0.16666666666666666,0.2,247000.0,9,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,1000.0
5218778801,1,1,10000.0,811000,0.5789473684210527,0.8461538461538461,0.0,0.0,811000.0,19,0.0,0.0,0.3684210526315789,0.21052631578947367,0.0,789.4736842105264
5321962074,1,4,22000.0,278000,0.6,1.0,0.1111111111111111,0.14285714285714285,278000.0,15,0.06666666666666667,0.0,0.4666666666666667,0.13333333333333333,0.0,1266.6666666666667
167561103,0,1,6000.0,145000,0.6666666666666666,0.8571428571428571,0.0,0.0,145000.0,9,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,1222.2222222222222
2028877144,0,1,23000.0,97000,0.75,1.0,0.0,0.0,97000.0,8,0.0,0.0,0.75,0.0,0.0,1375.0
2127448024,0,1,32000.0,393000,0.5454545454545454,0.6666666666666666,0.0,0.0,393000.0,11,0.0,0.0,0.45454545454545453,0.09090909090909091,0.0,1090.909090909091
888629658,0,1,20000.0,82000,0.75,1.0,0.0,0.0,82000.0,8,0.0,0.0,0.625,0.125,0.0,1375.0
5396780048,0,1,4000.0,69000,0.6,0.75,0.0,0.0,69000.0,10,0.0,0.0,0.4,0.2,0.0,900.0
5393251043,0,1,13000.0,144000,0.6666666666666666,0.8571428571428571,0.0,0.0,144000.0,9,0.0,0.0,0.6666666666666666,0.0,0.0,1000.0
709288686,1,1,68500.0,331000,0.6666666666666666,1.0,0.16666666666666666,0.2,331000.0,9,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,1111.111111111111
5398773659,0,2,13000.0,425000,0.36,0.4090909090909091,0.0,0.0,425000.0,25,0.0,0.0,0.4,0.04,0.0,840.0
686918035,0,1,6000.0,159000,0.5454545454545454,0.6666666666666666,0.0,0.0,159000.0,11,0.0,0.0,0.36363636363636365,0.18181818181818182,0.0,1272.7272727272727
844371834,0,0,0.0,77000,0.25,1.0,0.0,0.0,77000.0,4,0.0,0.0,0.25,0.0,0.5,750.0
5331961956,7,1,24875.0,609000,0.375,0.45,0.3,0.3157894736842105,609000.0,24,0.25,0.0,0.4166666666666667,0.041666666666666664,0.0,1083.3333333333333
